,Software_Developer,Database_Administrator,Systems_Administrator,Project_manager,Web_Developer,Network_Administrator,Security_Analyst,Python_Developer,Java_Developer,Front_End_Developer
1699,0.92173594,0.0012845253,0.020256849,0.7928132,0.6572357,0.01106764,0.0010061138,0.0049876813,0.0001051691,0.048712775
1700,0.043003067,0.0031215036,0.009226071,0.9897059,0.0038708744,0.009454706,0.008298914,0.000973451,6.972389e-06,0.0015109925
1701,0.008439775,0.0067793475,0.023459673,0.17271501,0.0032988456,0.015945597,0.9702664,0.0011314643,0.00117036,2.8585086e-05
1702,0.9986473,0.0013279748,0.0024213458,0.0010663683,0.17099346,0.0008381063,0.0011351288,0.0023179,0.9939699,0.020067869
1703,0.9952539,0.003955471,0.52107054,0.030107979,0.68140906,0.0027692057,0.00019708183,0.0044544316,0.049124338,0.9940724
1704,0.9967175,0.0016914802,0.005170377,0.008081328,0.021866983,0.00010201462,4.424869e-05,0.0028847253,0.0030048874,0.9348161
1705,0.03734045,0.005366479,0.005074737,0.9868226,0.003982395,0.0050772736,0.0073739113,0.0008780767,8.731219e-06,0.0016998256
1706,0.020504992,0.004867276,0.99458236,0.027576424,0.002875202,0.034022864,0.0051169083,9.8033015e-05,0.0001344745,0.0053062616
1707,0.995432,0.00082700205,0.003703289,0.01054184,0.6522571,7.7398414e-05,1.00811685e-05,0.0017295198,0.0013355744,0.9913248
1708,0.99399054,0.002968429,0.002996834,0.0019162192,0.1770713,0.00047141564,0.0002734574,0.0015890412,0.03018996,0.002232217
1709,0.9885196,0.009657397,0.8995555,0.040425226,0.97582245,0.4251521,0.0020732551,0.008481344,0.020255292,0.0130226845
1710,0.010639911,0.0013071782,0.040925257,0.037862998,0.004167291,0.041506212,0.9835434,0.0013798428,0.003445012,2.6427335e-05
1711,0.025084948,0.9933814,0.0076052104,0.00838058,0.0036915147,0.00069229153,0.0017252045,0.00035839563,0.0012953231,0.0010822879
1712,0.9925539,0.0011777501,0.0070970035,0.023602301,0.62138736,0.00012744429,2.366745e-05,0.002525869,0.00090279145,0.9950211
1713,0.99525803,0.0024195437,0.0049839127,0.005761718,0.009320834,0.0007121195,0.0001433305,0.0033146003,0.0022608098,0.0025064335
1714,0.010002077,0.8631994,0.15248416,0.0767868,0.002723143,0.8917564,0.05316967,0.000813959,0.0008406422,0.00010332062
1715,0.037852913,0.0041166893,0.00638745,0.983515,0.0029376377,0.0047249794,0.0047907773,0.00055355,6.7779974e-06,0.0016501592
1716,0.02554774,0.005621505,0.9928819,0.01616156,0.0023717924,0.022406846,0.0049959444,9.11262e-05,0.00016260642,0.0035779371
1717,0.034772776,0.011296538,0.9766531,0.9370843,0.0020541775,0.23665403,0.010899356,0.001020284,8.150684e-06,0.0017957987
1718,0.9981679,0.00137165,0.0049925437,0.0007758249,0.024742134,0.00046111108,0.00031492967,0.0010448745,0.4971602,0.0025297466
1719,0.004686104,0.0041269558,0.11052303,0.007041509,0.0030786477,0.9812376,0.013906988,0.0008217953,0.0005721601,0.00040761667
1720,0.9355552,0.0044886256,0.0078261085,0.7643129,0.76630247,0.00067804666,0.0003246524,0.0019369415,0.00016697441,0.032010682
1721,0.037147254,0.0032921797,0.005838463,0.9847498,0.0031748733,0.005346224,0.006335688,0.0006674481,6.6233733e-06,0.0014643172
1722,0.00519665,0.008704313,0.0025873012,0.009323181,0.0009319778,0.002067244,0.3465548,0.0002837386,0.0003659462,5.364903e-05
1723,0.011086674,0.004384066,0.032860044,0.083595455,0.0054234257,0.9857972,0.008282033,0.0012007853,0.0003291006,0.0006400705
1724,0.022915207,0.0053716484,0.02117852,0.008056982,0.015656432,0.9830617,0.008121085,0.0025079038,0.0023839988,0.0010287532
1725,0.0093120625,0.002071698,0.0135058025,0.01799608,0.004306275,0.016272651,0.96959746,0.0018810353,0.0045542647,4.3402568e-05
1726,0.9882664,0.0015053026,0.0026356645,0.020323422,0.97347,0.00042975973,6.717272e-05,0.0008914762,0.00087805244,0.10055939
1727,0.9972,0.00088074384,0.002637045,0.004734499,0.32660937,6.0167793e-05,2.4810863e-05,0.0032776198,0.0055087125,0.9928964
1728,0.010482921,0.9883625,0.0041133347,0.009378389,0.0029839664,0.0007685251,0.002894062,0.00034516415,0.0011257827,0.00079353555
1729,0.9846944,0.23972762,0.009552065,0.0026485198,0.25826758,0.00067072624,0.00015954899,0.0041806176,0.0064198156,0.0013922601
1730,0.9936515,0.0045857592,0.005432142,0.0031265484,0.9204513,0.0009777648,0.00016645441,0.0011465356,0.0046706903,0.0037466625
1731,0.011486672,0.011457234,0.97471094,0.06310505,0.0031453245,0.99349207,0.004101236,0.00064369943,0.00015721408,0.0011545984
1732,0.99861467,0.004696722,0.015112882,0.029612452,0.9357845,0.030808706,0.0016630454,0.97871155,0.018302944,0.019164719
1733,0.0038398579,0.0015156931,0.96555084,0.01819698,0.0007697872,0.06023935,0.031993445,6.610583e-05,5.247863e-05,0.0005124992
1734,0.00802098,0.0037671975,0.99763143,0.024504114,0.0022759605,0.30335504,0.01952059,0.00014075109,0.00019276932,0.002314832
1735,0.9855574,0.0036972782,0.013683537,0.006542636,0.23284267,0.0018332622,0.00033807885,0.04821843,0.0005742377,0.007120087
1736,0.036372103,0.0042239632,0.0074777915,0.9884163,0.0034819134,0.005853792,0.009097881,0.0008313381,7.268717e-06,0.0013715108
1737,0.03945075,0.0019643353,0.95586205,0.081705615,0.0064643933,0.9668121,0.950404,0.0017359266,0.0034090506,9.047551e-05
1738,0.99671656,0.00143263,0.0049358536,0.016533922,0.9262877,0.00018683313,5.588675e-06,0.0020978414,0.0038650762,0.99397635
1739,0.0116736395,0.0049796845,0.995237,0.018723529,0.004378701,0.96908176,0.004778643,0.00047179734,0.00021493813,0.0033345623
1740,0.99868673,0.0009990904,0.0028070349,0.0030490216,0.48106587,4.505426e-05,2.8378414e-05,0.0020538678,0.039861534,0.9938247
1741,0.011585807,0.0028400642,0.9957372,0.02422498,0.001819265,0.9810575,0.06982674,0.00045205656,0.00034115094,0.0005466192
1742,0.024613842,0.003754001,0.07219773,0.03034402,0.015100077,0.9586837,0.97007126,0.0075865015,0.017691603,8.597318e-05
1743,0.0056447745,0.009121878,0.0023881758,0.16936661,0.002004946,0.0076289857,0.16768555,0.00024010155,7.5126816e-05,8.5835396e-05
1744,0.9973224,0.0010328394,0.0032210953,0.007646645,0.56588614,6.4977336e-05,2.085492e-05,0.0015749295,0.013863629,0.99593276
1745,0.015056101,0.004445101,0.92793,0.03404026,0.004386052,0.038116995,0.9383266,0.00056851655,0.0037522628,0.00015686205
1746,0.99893194,0.0056897984,0.004905394,0.005554883,0.9653625,0.006918569,0.00065837137,0.0028390826,0.98210377,0.01566495
1747,0.98766357,0.004959783,0.012853362,0.0012157537,0.04140702,0.00090464146,0.0009924425,0.0025339709,0.08515703,0.0030414276
1748,0.05412237,0.022674056,0.3362535,0.015108511,0.00501476,0.4363505,0.07856956,0.0021567252,0.0024107103,0.00021422755
1749,0.9885721,0.010026971,0.0059130834,0.0014975352,0.036810122,0.00048746387,0.00025789425,0.00082596834,0.023179747,0.003641865
1750,0.99727255,0.0060692155,0.0038303414,0.0037406252,0.98685175,0.0014174937,4.599106e-05,0.0021152645,0.0055035916,0.030402038
1751,0.030433768,0.0056703733,0.005230898,0.9833099,0.003121894,0.0044941255,0.0051960265,0.00068902096,5.6749836e-06,0.001221172
1752,0.99871385,0.0016453939,0.010286898,0.014624333,0.72806466,0.0127783865,0.0012119602,0.9913858,0.018779641,0.06914016
1753,0.009839087,0.019543475,0.98465836,0.012966882,0.001460607,0.021065122,0.0030099798,3.0398822e-05,7.9250945e-05,0.0018488201
1754,0.012022469,0.0056406567,0.98720366,0.01670718,0.0060549644,0.9882953,0.0044934135,0.0007415596,0.00028618617,0.0035124894
1755,0.9974727,0.0046024756,0.009378328,0.011340994,0.16682637,0.0024591205,0.002847072,0.89243835,0.8586437,0.022429733
1756,0.008273679,0.0055423905,0.9753714,0.03308435,0.003447185,0.9905917,0.004061213,0.0004181243,0.00015482624,0.0016458005
1757,0.99611723,0.0018939908,0.0022728106,0.0069439462,0.99260086,0.0013464842,5.0087856e-05,0.0027078406,0.005435644,0.056450143
1758,0.07501437,0.0033425859,0.010413969,0.98895615,0.0067366883,0.0056103347,0.004443152,0.00079065666,9.9213075e-06,0.0023809173
1759,0.006936004,0.2399355,0.0043455972,0.052679993,0.0020965063,0.005931148,0.007509483,0.00013721273,0.000103523875,0.0003165021
1760,0.03822415,0.00486086,0.99834585,0.024307724,0.0034594575,0.8734762,0.008517848,0.00028177604,0.00035815005,0.0018198617
1761,0.016677665,0.0062477663,0.9963887,0.024334492,0.0030664708,0.04498848,0.009324172,8.200468e-05,0.0002518251,0.005353453
1762,0.013607773,0.008076224,0.99573493,0.020636383,0.0031704924,0.04427128,0.006720986,5.7810536e-05,0.00021036051,0.0045130583
1763,0.943751,0.82361877,0.09940205,0.0030981295,0.16220592,0.0023793697,0.00017907764,0.0013085546,0.008862822,0.0024125138
1764,0.0074990527,0.0049987184,0.99487656,0.025069777,0.0026972368,0.96784836,0.006528555,0.0002881407,0.00016062835,0.0019145819
1765,0.017430084,0.0068155997,0.007725794,0.98453796,0.002251062,0.0055943904,0.009458096,0.00048094298,5.698439e-06,0.0007658479
1766,0.012264723,0.98926824,0.005600598,0.0056898985,0.0031224939,0.0009001335,0.0021808469,0.00030895835,0.0015020274,0.0009005531
1767,0.9980921,0.0014175687,0.0037341267,0.0011401175,0.1072363,0.0011377529,0.0016401542,0.0020499923,0.9935015,0.015651774
1768,0.006259774,0.048938546,0.0033222085,0.001515546,0.0015384422,0.0015261213,0.011917581,0.000107883185,0.00033756287,0.00037762892
1769,0.9992829,0.009250066,0.02109524,0.0079195965,0.4353221,0.0014128711,0.0013180639,0.034280047,0.97082156,0.8982983
1770,0.99682,0.0038587824,0.01742494,0.059522405,0.92201555,0.04425603,0.004228924,0.95909584,0.004851131,0.0058766543
1771,0.006563627,0.0036628435,0.52788705,0.027464865,0.002379056,0.99215394,0.008023792,0.00036322945,0.00023851487,0.0004170839
1772,0.14079788,0.0049078315,0.17565669,0.024503458,0.01081824,0.95658386,0.0051124534,0.0019134278,0.00047190994,0.00056259404
1773,0.9971572,0.0010578582,0.0015442293,0.002304738,0.9822337,0.00042772456,2.3032018e-05,0.0017000741,0.009107988,0.15088204
1774,0.042295028,0.010325954,0.038926985,0.992673,0.0034868158,0.045156833,0.0065668933,0.0016971783,5.753493e-06,0.0014085176
1775,0.98520756,0.04671765,0.97412497,0.020713892,0.10118802,0.010340473,0.0040885108,0.13118494,0.011059303,0.032027796
1776,0.9955546,0.0013794072,0.0036086743,0.0076294662,0.04781311,9.7919496e-05,5.8611327e-05,0.002740874,0.006231652,0.9874184
1777,0.92483014,0.005906154,0.4828447,0.5634845,0.060684826,0.989609,0.0064349133,0.024578352,0.0066912184,0.0051997695
1778,0.61790353,0.0050743693,0.026667459,0.9886253,0.10219391,0.008445694,0.003202602,0.0027414567,8.287002e-05,0.0028696954
1779,0.010260954,0.0027896066,0.99693346,0.13547054,0.0015792768,0.12649249,0.11534896,0.0001754723,0.00010301298,0.000866982
1780,0.27983043,0.010868068,0.8982297,0.23778115,0.10126797,0.85975313,0.9841718,0.017391752,0.04683002,0.0006058903
1781,0.9972453,0.0009488374,0.003014452,0.0050097206,0.044213295,0.0021868714,0.0014057932,0.99077904,0.010514357,0.008487341
1782,0.9968907,0.00074775284,0.0031606862,0.0051203123,0.044666685,0.0021613366,0.0011498345,0.98911566,0.005300037,0.010303524
1783,0.967506,0.96592206,0.13263415,0.028716315,0.04774201,0.0071149953,0.00042462058,0.0052225376,0.01533338,0.005516835
1784,0.05083955,0.005470299,0.9970444,0.024270907,0.0042364164,0.03840963,0.007398671,0.00016695386,0.0003230143,0.005707983
1785,0.9828985,0.001320445,0.009249664,0.03919101,0.9842318,0.003851339,0.00020177956,0.0009144873,0.00090730505,0.040235687
1786,0.99893695,0.0024168866,0.009248672,0.006133634,0.8511188,0.000483187,0.00016196625,0.006207337,0.55681455,0.9829093
1787,0.9985507,0.0021813046,0.005166881,0.008473592,0.2721354,0.003756465,0.0018347114,0.98205376,0.34622988,0.017926266
1788,0.9975782,0.0021269498,0.0018036411,0.003949721,0.990437,0.0010457207,4.713596e-05,0.0018844213,0.012049969,0.032180946
1789,0.9708948,0.029224103,0.015166563,0.005624979,0.37376475,0.0010911584,0.0014252601,0.014680476,0.011050045,0.012258376
1790,0.097485885,0.004003306,0.007221805,0.9904912,0.00864453,0.005794794,0.0049515343,0.0012180889,1.1889072e-05,0.002983755
1791,0.9980799,0.0013202355,0.003384534,0.0010064974,0.076862745,0.0010240732,0.0015890374,0.0032058186,0.9919254,0.014492176
1792,0.011156468,0.0045201224,0.99400735,0.027699163,0.0034428928,0.98831534,0.0109602325,0.00050648506,0.00021641959,0.0017749285
1793,0.9961694,0.001306473,0.014649195,0.010736357,0.12055505,0.0018090387,0.00038614584,0.2824716,0.0012011795,0.06943083
1794,0.9987526,0.0039392146,0.00460108,0.005138019,0.97090596,0.0060296142,0.00072573806,0.002022034,0.9828373,0.025987823
1795,0.012998968,0.0039790086,0.05292658,0.08234157,0.0050473223,0.9919944,0.015621872,0.001528064,0.00047674918,0.00048658275
1796,0.055098284,0.0054064435,0.09199342,0.020033656,0.02580006,0.998035,0.04247895,0.035434414,0.0044052587,0.00082792557
1797,0.9958211,0.001286532,0.0036214206,0.006841432,0.056571912,9.447099e-05,5.5576096e-05,0.002549782,0.0067729256,0.9881483
1798,0.9960253,0.0021573296,0.004070588,0.0073503098,0.98611206,0.0022770935,0.00036127493,0.0034069407,0.020190895,0.005204544
1799,0.017337156,0.9597267,0.921304,0.03214691,0.0026133794,0.021615066,0.0015581612,0.00010451139,0.00035012118,0.0008997263
1800,0.07535216,0.0021290854,0.013803736,0.9821192,0.009867343,0.012229035,0.45556006,0.001231064,9.6581425e-05,0.0003204864
1801,0.020888131,0.004024125,0.99035066,0.01562408,0.0026528891,0.016533153,0.004528017,7.256929e-05,0.00017580089,0.0059570465
1802,0.996051,0.001427008,0.0048199636,0.014203418,0.974039,0.00034909282,5.6000595e-06,0.0018909862,0.0050232443,0.986297
1803,0.9940149,0.0013099742,0.007348709,0.0053102807,0.026783044,0.007196568,0.0013875854,0.9653265,0.0024687743,0.0043502087
1804,0.9675876,0.009968839,0.94063425,0.028310843,0.95635897,0.034117103,0.0007926751,0.0011381138,0.008274556,0.06572724
1805,0.99734,0.0007906619,0.0033806923,0.0050021536,0.047256764,0.0028644197,0.0017201189,0.9912225,0.014890388,0.006615283
1806,0.007905649,0.0040282686,0.07407211,0.016464816,0.005253613,0.99142003,0.018316014,0.0011883928,0.0008473457,0.0005290434
1807,0.9962788,0.0012224131,0.006143438,0.013186214,0.856233,0.00018729833,8.134641e-06,0.002353629,0.0021119446,0.9933902
1808,0.022557613,0.00465755,0.9956267,0.19450149,0.0027635808,0.97283,0.015822683,0.00040148888,8.417437e-05,0.0011012198
1809,0.9952218,0.001446737,0.0034029356,0.007946933,0.39212474,5.719894e-05,1.8640438e-05,0.0017061813,0.0024703224,0.99375856
1810,0.9960361,0.00094832573,0.003085544,0.0071894233,0.15275557,7.095381e-05,2.431438e-05,0.0023565085,0.002672753,0.99086386
1811,0.997846,0.004965691,0.008418011,0.011820058,0.2631883,0.0030304429,0.0026475324,0.9315873,0.8069127,0.02436608
1812,0.08734071,0.9678007,0.97249186,0.033610262,0.013415246,0.02135644,0.00505654,0.0010290287,0.004429644,0.006038938
1813,0.9974503,0.0055419565,0.01817398,0.014349218,0.17640829,0.003932599,0.0030361908,0.92000455,0.81653833,0.025821192
1814,0.99679714,0.00095831323,0.0034403233,0.005064715,0.03353246,0.002340244,0.0015880662,0.9894118,0.010440464,0.0056993724
1815,0.02234862,0.0058327895,0.0061709657,0.98177594,0.0023669368,0.0045415154,0.0058106882,0.00046814125,5.516937e-06,0.0011167703
1816,0.0034824675,0.3823667,0.6461061,0.052747045,0.00029198546,0.21420747,0.07123443,0.00011364663,0.00015152953,3.064565e-05
1817,0.9907409,0.011395814,0.027017994,0.009498095,0.00899089,0.01907345,0.003018167,0.805953,0.017794903,0.001447497
1818,0.006548996,0.003796832,0.004195971,0.013053959,0.0025416187,0.0038863218,0.85878164,0.00082673994,0.0014572359,5.3704825e-05
1819,0.9985978,0.0010827035,0.0073439493,0.00057911966,0.10248686,0.000353613,0.00020138592,0.00026628232,0.484982,0.006927102
1820,0.96838623,0.002999897,0.0030581744,0.08032516,0.21677975,6.1157276e-05,0.00013857559,0.004882446,0.0004515316,0.9806379
1821,0.012684964,0.022329308,0.026334913,0.00894888,0.0037539352,0.8955478,0.0017193723,0.0009525425,0.0002918861,0.0005503831
1822,0.0028907391,0.0019175729,0.8803798,0.11609671,0.00051940733,0.073356636,0.02679228,2.4593122e-05,1.2979917e-05,0.00016571059
1823,0.99507165,0.0023068213,0.003770001,0.008265251,0.99113995,0.0021908432,0.00011972294,0.0013655617,0.0073828865,0.018438186
1824,0.97791284,0.004298957,0.0032113378,0.009394104,0.9658771,0.0008674378,0.00015171299,0.001276161,0.0019319308,0.044103976
1825,0.031385146,0.005072506,0.015317837,0.9906063,0.0028502767,0.022635324,0.008890044,0.0011332672,5.3607096e-06,0.0011352667
1826,0.99549884,0.0013548601,0.010228283,0.042375084,0.30924046,0.00020838022,2.355911e-05,0.0028243205,0.0012895014,0.9947162
1827,0.010362018,0.98840266,0.004027312,0.008256185,0.0038267043,0.0013175017,0.0034864019,0.000363011,0.0015751903,0.0007696416
1828,0.0058209393,0.0019284051,0.9934783,0.03715957,0.0012883918,0.092224,0.08846818,7.6820674e-05,0.0001329666,0.0007096792
1829,0.9852315,0.0008252288,0.00507963,0.032138426,0.015209691,0.0033001692,0.0055709556,0.98261917,0.00071958854,0.003544583
1830,0.9955077,0.0019276711,0.0021876374,0.008016831,0.993006,0.0011360651,2.7430437e-05,0.001772459,0.0033462115,0.15893993
1831,0.9878265,0.0025090422,0.007021168,0.0053849146,0.012389186,0.0035652858,0.0022583394,0.8121676,0.0054865084,0.001948722
1832,0.9558964,0.011724832,0.1036068,0.7474024,0.1601229,0.14265426,0.041200105,0.031283453,0.81138647,0.0064421915
1833,0.9984933,0.0010166053,0.0036839184,0.0010676119,0.03608084,0.0005802109,0.000763225,0.0017685764,0.9220143,0.004834565
1834,0.06763689,0.018326322,0.9393027,0.9809849,0.0025153249,0.19858067,0.02132209,0.0015617174,1.4140137e-05,0.0013355039
1835,0.08558806,0.0025880495,0.922977,0.028800528,0.009058842,0.037051708,0.94028366,0.0009503673,0.008717279,0.0003179495
1836,0.92865807,0.003271284,0.017173305,0.9608411,0.041694213,0.01791523,0.005822694,0.011522679,0.0012448599,0.004626153
1837,0.9959778,0.001315939,0.0064047766,0.012099269,0.074231945,0.0038363524,0.0011248077,0.9923167,0.0017946486,0.017412698
1838,0.06749488,0.028065551,0.9553789,0.8283727,0.004706203,0.983977,0.010210452,0.0049706553,7.93799e-05,0.002711036
1839,0.010684031,0.004252339,0.03053524,0.033908725,0.005558793,0.9874399,0.010784883,0.0015116005,0.00062241533,0.0005974313
1840,0.9978124,0.0013049472,0.0069167376,0.00089396583,0.09789302,0.0019611125,0.0017492141,0.002995334,0.98831844,0.010315941
1841,0.9967713,0.0013326331,0.0037489596,0.0050362544,0.04760059,0.0032671152,0.0023866757,0.99076253,0.043421697,0.004687236
1842,0.98935306,0.002380171,0.0077630435,0.005605941,0.7196954,0.00032727278,0.00013258184,0.002383737,0.0028581452,0.219013
1843,0.0149284145,0.9927165,0.0068798373,0.00858609,0.0038181015,0.00090023177,0.0018481329,0.00029632018,0.0012288374,0.001038821
1844,0.016292004,0.009036461,0.0024257137,0.96816003,0.0019966455,0.0025067017,0.00843831,0.00045765936,9.552066e-06,0.00077999465
1845,0.9934691,0.010203727,0.009665774,0.006736101,0.024577333,0.0019363556,0.00028217767,0.0043564853,0.015437224,0.002761843
1846,0.043878153,0.0036435232,0.0060628382,0.9852645,0.0034715862,0.0052160663,0.0056504696,0.0007407237,7.0723813e-06,0.0016749614
1847,0.007802895,0.006305464,0.019422276,0.011363695,0.006410038,0.9746635,0.010271802,0.000979514,0.000855438,0.000535993
1848,0.9989196,0.0016681787,0.0024927433,0.001638375,0.8985477,0.0012289762,0.000514079,0.00081414904,0.9795355,0.02947125
1849,0.008071549,0.0038356546,0.99338055,0.043843716,0.0020369494,0.9708826,0.0073576723,0.00024648584,9.530215e-05,0.0012925263
1850,0.03729874,0.9953394,0.75416696,0.097898304,0.009638531,0.008181028,0.0050155045,0.00051332935,0.0011694935,0.0016402798
1851,0.9885011,0.002494647,0.0027996555,0.007363256,0.8943527,0.0005466408,0.00020327224,0.0010514285,0.0025308186,0.01835724
1852,0.9987109,0.0057660774,0.006250505,0.005448443,0.9665816,0.008519077,0.0009025236,0.002898715,0.98647994,0.018931232
1853,0.006806851,0.003456515,0.995492,0.028160693,0.0017772602,0.09258684,0.12382654,9.344049e-05,0.00029290665,0.0007518256
1854,0.99682546,0.0009932229,0.0038827625,0.005874234,0.032226603,0.0031387424,0.002022643,0.9909147,0.014521304,0.0040666386
1855,0.9972282,0.0012235437,0.003440016,0.010169807,0.09490967,9.9557474e-05,5.9835755e-05,0.009494256,0.0043727662,0.98913425
1856,0.0117524285,0.0026749733,0.016531814,0.012785197,0.0048528486,0.011566242,0.96416473,0.0021061802,0.0058408664,5.8725065e-05
1857,0.9984376,0.0024411783,0.005599919,0.0022413211,0.013779551,0.0011670574,0.00076945353,0.0034293171,0.79977185,0.003600213
1858,0.036438335,0.9834163,0.012417842,0.028789993,0.002684041,0.0011029505,0.0027785576,0.0005069982,0.00039320564,0.00036232107
1859,0.03579427,0.0036706217,0.017819814,0.99039793,0.002865383,0.020712527,0.006869703,0.0010014953,5.0993917e-06,0.0012538293
1860,0.99731904,0.0010329703,0.004924468,0.006405858,0.050187286,0.004745704,0.0020185623,0.99306643,0.01941864,0.006589088
1861,0.0033370133,0.06589091,0.025966099,0.008764469,0.00059310975,0.0014736392,0.059443112,0.00010604431,0.0001181336,0.00011022886
1862,0.012216501,0.99052835,0.004726971,0.009178443,0.0036197586,0.00095817586,0.0023594822,0.00031562132,0.0013535105,0.000942749
1863,0.9964461,0.0073871273,0.011164236,0.015408355,0.19210038,0.0035694456,0.0035851658,0.79837,0.9180136,0.013484371
1864,0.036168456,0.0052990434,0.011725201,0.9904991,0.0036473435,0.008036962,0.007931669,0.001044585,6.4885185e-06,0.0015259681
1865,0.0033212246,0.06725381,0.009101687,0.023615485,0.0018875613,0.010427703,0.025565142,0.00012001752,0.000103892155,0.00014061909
1866,0.0106616,0.9875165,0.0041615204,0.0075857225,0.003371986,0.00093119673,0.0035441045,0.0003217818,0.0013475944,0.00074888207
1867,0.01402057,0.0022804826,0.033265263,0.01166732,0.0048301322,0.033341065,0.97442436,0.0024663506,0.0068914,4.0816267e-05
1868,0.0015898085,0.018683856,0.1533738,0.026177509,0.0003125032,0.09000217,0.22503981,7.614429e-05,9.091017e-05,1.5054438e-05
1869,0.99276733,0.0029879867,0.0063735703,0.0016882103,0.21452652,0.0009106559,0.00042794787,0.001492035,0.074256726,0.003582833
1870,0.9953643,0.0008461157,0.0011538987,0.003259525,0.9016748,0.0005706531,0.00081550627,0.0011076602,0.23641072,0.0059471997
1871,0.00891443,0.001997628,0.00727615,0.00825483,0.003931596,0.019331517,0.9414517,0.0018693248,0.0039020458,4.722969e-05
1872,0.02332903,0.0059945504,0.059696734,0.2456133,0.0027155508,0.7080853,0.1749034,0.0024264476,0.00024289358,8.475468e-05
1873,0.0031002495,0.0042821104,0.013597812,0.37871143,0.0004419673,0.0042600282,0.12535596,8.754055e-05,1.3730252e-05,4.3306194e-05
1874,0.99481285,0.0013822168,0.002903815,0.0058773146,0.98683715,0.0021684193,0.00021423554,0.00210133,0.0062613427,0.010237783
1875,0.9952739,0.0012122621,0.0028110978,0.0010361939,0.017076343,0.0002006945,0.0001352582,0.0006903678,0.024217952,0.005978689
1876,0.009680688,0.98783934,0.008335487,0.034605686,0.0034228829,0.0014800485,0.033813868,0.00070394797,0.0011880068,0.0003703366
1877,0.02844637,0.0034696762,0.07235532,0.038534895,0.016902072,0.9766981,0.9616484,0.008732901,0.014943506,9.764219e-05
1878,0.014112545,0.99209505,0.006506661,0.007866875,0.0037315323,0.0008619986,0.0018829154,0.00026166416,0.0014042605,0.0010703983
1879,0.01090955,0.0024952865,0.011802583,0.01454924,0.0048406846,0.011941469,0.9647973,0.0023063438,0.006085123,5.6508386e-05
1880,0.012802646,0.0018063035,0.0108410055,0.015100424,0.0047610123,0.012522642,0.9664521,0.0020984386,0.0056547374,4.970766e-05
1881,0.009870177,0.005648247,0.99382645,0.02588297,0.0020329047,0.03528812,0.008584677,5.694923e-05,0.00012880271,0.0034882526
1882,0.011703269,0.9928451,0.005250855,0.012924585,0.003405838,0.001031852,0.004492731,0.0004157975,0.0014392498,0.0007127489
1883,0.99397004,0.0018297039,0.005993872,0.017085237,0.03227235,0.00020477346,8.742277e-05,0.003943825,0.0040954635,0.98688185
1884,0.13778712,0.006328919,0.042019792,0.037981115,0.007796942,0.994166,0.03645414,0.005285238,0.0053387694,0.00037333104
1885,0.9962547,0.0009588334,0.0037806001,0.0069116433,0.027370643,0.0029802418,0.0016740964,0.99013174,0.0061544213,0.0063057924
1886,0.9848934,0.010025187,0.0517199,0.028078437,0.016248045,0.0039430275,0.0051305788,0.002726512,0.0041499427,0.0018214632
1887,0.010794151,0.0023010888,0.0169054,0.016443849,0.005610454,0.01820268,0.97316957,0.0021665834,0.0067481687,5.0885563e-05
1888,0.99876654,0.0008648282,0.0022374461,0.0007209287,0.049851887,0.0004284181,0.00024588447,0.00092826766,0.73007727,0.004504987
1889,0.030721063,0.0063393484,0.00921014,0.9689178,0.0039743967,0.011245171,0.0032310637,0.00033910532,4.862864e-06,0.0008127012
1890,0.99884975,0.0019087926,0.0028143907,0.0020021296,0.91078246,0.0014505852,0.0004417051,0.000715588,0.98250467,0.04443314
1891,0.9880365,0.0043944307,0.002668416,0.008171642,0.91401994,0.0017479779,0.0003198457,0.012433653,0.0046352963,0.024994306
1892,0.025698401,0.00321401,0.996479,0.14909402,0.002000724,0.97931767,0.09493178,0.00063592265,0.00018308478,0.0004257141
1893,0.99595994,0.012717193,0.0068393745,0.0058144694,0.018900128,0.00060439453,0.0001200704,0.0050413585,0.0020285107,0.0033850265
1894,0.011215715,0.0017641322,0.85703284,0.20465824,0.0014609471,0.9866035,0.012652071,0.0002539866,4.8913073e-05,0.0001871084
1895,0.99730057,0.0012945856,0.004082614,0.00601863,0.058467217,0.0030903558,0.002305531,0.9904107,0.068322614,0.0061564078
1896,0.52789634,0.0024208354,0.0031591258,0.94153935,0.0066762697,0.0025978533,0.006931098,0.028095907,7.6659824e-05,0.0013074883
1897,0.13016035,0.004725363,0.9098351,0.89255273,0.0038965414,0.97179574,0.014230276,0.0014567267,4.1891122e-05,0.00070574076
1898,0.99784994,0.00084329693,0.0028055536,0.0029015762,0.56958133,6.634563e-05,1.0110446e-05,0.0012317982,0.008521292,0.98891795
1899,0.047405053,0.007620407,0.9981571,0.023632636,0.0046273214,0.06346574,0.0124449115,0.00023813405,0.0007954134,0.0069626183
1900,0.006164746,0.004403082,0.06800534,0.012891249,0.0040215557,0.9887975,0.028663546,0.0010177012,0.001002132,0.00038389536
1901,0.99735296,0.0010405921,0.0046096225,0.006582549,0.0275992,0.0028391706,0.001517195,0.9897591,0.009356358,0.00579141
1902,0.012662659,0.99399006,0.01112622,0.008086356,0.0033560838,0.0011100618,0.0027692136,0.0003424878,0.0014318948,0.00086192583
